,star_id,id,observation_id,ra,dec,instrument,counts,iodine_in,bjd,obs_type
1321,HD 156141,1546472,dca.697,17.155258,71.876667,APF,306000000,t,2459764.80070642,RV
1322,HD 156141,1546527,dcd.294,17.155258,71.876667,APF,350000000,t,2459767.84018441,RV
1323,HD 156141,1546551,dce.495,17.155258,71.876667,APF,340000000,t,2459768.7780744,RV
1324,HD 156141,1676094,dcf.493,17.155258,71.876667,APF,471000000,t,2459769.7614744,RV
1325,HD 156141,1546624,j476.273,17.155258,71.876667,HIRES,250032,t,2459770.01356844,RV
1326,HD 156141,1546678,dcg.089,17.155258,71.876667,APF,326000000,t,2459770.78506939,RV
1327,HD 156141,1546790,dch.390,17.155258,71.876667,APF,214000000,t,2459771.77798339,RV
1328,HD 156141,1546825,dci.590,17.155258,71.876667,APF,269000000,t,2459772.78064238,RV
1329,HD 156141,1546846,dcj.786,17.155258,71.876667,APF,119000000,t,2459773.76396138,RV
1330,HD 156141,1546888,dck.091,17.155258,71.876667,APF,318000000,t,2459774.77350737,RV
1331,HD 156141,1546923,dcl.396,17.155258,71.876667,APF,327000000,t,2459775.77382837,RV
1332,HD 156141,1546991,dcm.593,17.155258,71.876667,APF,275000000,t,2459776.77584037,RV
1333,HD 156141,1547048,dco.087,17.155258,71.876667,APF,422000000,t,2459778.77620636,RV
1334,HD 156141,1547078,dcp.283,17.155258,71.876667,APF,18100000,t,2459779.73840435,RV
1335,HD 156141,1547170,dcq.497,17.155258,71.876667,APF,375000000,t,2459780.77862235,RV
1336,HD 156141,1547198,dcr.708,17.155258,71.876667,APF,387000000,t,2459781.76609734,RV
1337,HD 156141,1547245,dcs.088,17.155258,71.876667,APF,398000000,t,2459782.77646734,RV
1338,HD 156141,1547279,dct.390,17.155258,71.876667,APF,354000000,t,2459783.76471833,RV
1339,HD 156141,1549720,dcv.093,17.155258,71.876667,APF,242000000,t,2459785.76980932,RV
1340,HD 156141,1552539,dcx.490,17.155258,71.876667,APF,228000000,t,2459787.75011032,RV
1341,HD 156141,1553950,dcy.685,17.155258,71.876667,APF,238000000,t,2459788.75792231,RV
1342,HD 156141,1555377,dcz.193,17.155258,71.876667,APF,317000000,t,2459789.76910331,RV
1343,HD 156141,1556402,dda.386,17.155258,71.876667,APF,260000000,t,2459790.7168933,RV
1344,HD 156141,1569577,j482.173,17.155258,71.876667,HIRES,60068,t,2459800.82251112,RV
1345,HD 156141,1572862,ddn.425,17.155258,71.876667,APF,457000000,t,2459803.99005424,RV
1346,HD 156141,1582201,ddu.321,17.155258,71.876667,APF,450000000,t,2459810.99360021,RV
1347,HD 156141,1583696,ddv.600,17.155258,71.876667,APF,379000000,t,2459811.8173192,RV
1348,HD 156141,1584810,ddw.803,17.155258,71.876667,APF,421000000,t,2459812.8152062,RV
1349,HD 156141,1587134,ddy.302,17.155258,71.876667,APF,535000000,t,2459814.82363019,RV
1350,HD 156141,1675931,ddz.601,17.155258,71.876667,APF,340000000,t,2459815.83433018,RV
1351,HD 156141,1675981,deb.308,17.155258,71.876667,APF,392000000,t,2459817.87848517,RV
1352,HD 156141,1592342,dec.596,17.155258,71.876667,APF,369000000,t,2459818.79582817,RV
1353,HD 156141,1597172,ded.812,17.155258,71.876667,APF,391000000,t,2459819.89440017,RV
1354,HD 156141,1622059,dej.525,17.155258,71.876667,APF,250000000,t,2459826.02270414,RV
1355,HD 156141,1606681,j488.74,17.155258,71.876667,HIRES,60324,t,2459828.74256243,RV
1356,HD 156141,1626420,dfq.112,17.155258,71.876667,APF,327000000,t,2459858.89705398,RV
1357,HD 156141,1645592,j497.459,17.155258,71.876667,HIRES,60392,t,2459897.71520919,RV
1358,HD 156141,1704347,dhm.724,17.155258,71.876667,APF,152000000,t,2459906.81942075,RV
1359,HD 156141,1786839,djw.315,17.155258,71.876667,APF,231000000,t,2459968.96999845,RV
1360,HD 156141,2054470,j509.262,17.155258,71.876667,HIRES,60144,t,2460068.048183,RV
1361,HD 158259,1411939,cba.084,17.423349,52.790684,APF,1040000000,t,2459062.70668597,RV
1362,HD 158259,1411967,j381.73,17.423349,52.790684,HIRES,254888,t,2459063.9997947,RV
1363,HD 158259,1412034,cbc.483,17.423349,52.790684,APF,1040000000,t,2459064.67965299,RV
1364,HD 158259,1412059,cbd.083,17.423349,52.790684,APF,1040000000,t,2459065.684388,RV
1365,HD 158259,1412180,j382.180,17.423349,52.790684,HIRES,252876,t,2459067.83665575,RV
1366,HD 158259,1412283,cbg.483,17.423349,52.790684,APF,1040000000,t,2459068.68214504,RV
1367,HD 158259,1412318,cbh.683,17.423349,52.790684,APF,1040000000,t,2459069.67858105,RV
1368,HD 158259,1412354,cbi.103,17.423349,52.790684,APF,1040000000,t,2459070.68514406,RV
1369,HD 158259,1412470,cbj.382,17.423349,52.790684,APF,1040000000,t,2459071.67998307,RV
1370,HD 158259,1412565,cbk.683,17.423349,52.790684,APF,1040000000,t,2459072.67633708,RV
1371,HD 158259,1412612,cbl.083,17.423349,52.790684,APF,1040000000,t,2459073.67276109,RV
1372,HD 158259,1412636,cbm.383,17.423349,52.790684,APF,1040000000,t,2459074.6722861,RV
1373,HD 158259,1412679,cbo.783,17.423349,52.790684,APF,1040000000,t,2459076.67410312,RV
1374,HD 158259,1412787,cbp.082,17.423349,52.790684,APF,1040000000,t,2459077.66425313,RV
1375,HD 158259,1413417,j385.1061,17.423349,52.790684,HIRES,257600,t,2459091.71829988,RV
1376,HD 158259,1413418,j385.1261,17.423349,52.790684,HIRES,251040,t,2459092.71699144,RV
1377,HD 158259,1418907,j389.1878,17.423349,52.790684,HIRES,252996,t,2459123.79045248,RV
1378,HD 158259,1419419,cep.582,17.423349,52.790684,APF,1040000000,t,2459155.60589904,RV
1379,HD 158259,1422585,j401.622,17.423349,52.790684,HIRES,-1,t,2459270.17113838,RV
1380,HD 158259,1429296,j427.863,17.423349,52.790684,HIRES,250520,t,2459452.71701968,RV
1381,HD 158259,1476102,j458.194,17.423349,52.790684,HIRES,258620,t,2459681.14722332,RV
1382,HD 158259,1512556,j465.81,17.423349,52.790684,HIRES,250084,t,2459716.031328,RV
1383,HD 17156,1418908,j389.1921,2.8290243,71.753232,HIRES,250764,t,2459124.0601267,RV
1384,HD 17156,1427591,j421.289,2.8290243,71.753232,HIRES,250788,t,2459413.12851145,RV
1385,HD 17156,1430476,j430.106,2.8290243,71.753232,HIRES,250816,t,2459478.98722616,RV
1386,HD 17156,1621948,j492.116,2.8290243,71.753232,HIRES,250572,t,2459841.14440918,RV
1387,HD 17156,1624358,j493.72,2.8290243,71.753232,HIRES,165084,t,2459857.92646875,RV
1388,HD 17156,1626383,j493.183,2.8290243,71.753232,HIRES,250884,t,2459858.91637918,RV
1389,HD 17156,1637848,j495.80,2.8290243,71.753232,HIRES,251444,t,2459870.96015825,RV
1390,HD 191939,1411953,cba.091,20.134869,66.850722,APF,345000000,t,2459062.78266282,RV
1391,HD 191939,1412147,cbb.229,20.134869,66.850722,APF,269000000,t,2459063.80782181,RV
1392,HD 191939,1411978,j381.76,20.134869,66.850722,HIRES,247488,t,2459064.01644814,RV
1393,HD 191939,1412046,cbc.491,20.134869,66.850722,APF,341000000,t,2459064.7829218,RV
1394,HD 191939,1412083,cbd.090,20.134869,66.850722,APF,287000000,t,2459065.82773279,RV
1395,HD 191939,1412120,cbe.092,20.134869,66.850722,APF,207000000,t,2459066.81102678,RV
1396,HD 191939,1412188,j382.194,20.134869,66.850722,HIRES,101588,t,2459067.9880404,RV
1397,HD 191939,1412305,cbg.489,20.134869,66.850722,APF,364000000,t,2459068.78429276,RV
1398,HD 191939,1412239,j382.391,20.134869,66.850722,HIRES,250252,t,2459068.92558081,RV
1399,HD 191939,1412339,cbh.688,20.134869,66.850722,APF,349000000,t,2459069.76951975,RV
1400,HD 191939,1412374,cbi.112,20.134869,66.850722,APF,268000000,t,2459070.76693374,RV
1401,HD 191939,1412493,cbj.388,20.134869,66.850722,APF,243000000,t,2459071.75159273,RV
1402,HD 191939,1412443,j383.271,20.134869,66.850722,HIRES,250556,t,2459071.89566887,RV
1403,HD 191939,1412592,cbk.689,20.134869,66.850722,APF,427000000,t,2459072.74262872,RV
1404,HD 191939,1412532,j383.465,20.134869,66.850722,HIRES,250344,t,2459072.85525798,RV
1405,HD 191939,1412628,cbl.090,20.134869,66.850722,APF,397000000,t,2459073.75499571,RV
1406,HD 191939,1412641,cbm.389,20.134869,66.850722,APF,305000000,t,2459074.7428957,RV
1407,HD 191939,1412667,cbn.588,20.134869,66.850722,APF,46700000,t,2459075.76974169,RV
1408,HD 191939,1412700,cbo.788,20.134869,66.850722,APF,388000000,t,2459076.76766368,RV
1409,HD 191939,1412750,j384.80,20.134869,66.850722,HIRES,250188,t,2459077.82557566,RV
1410,HD 191939,1412856,j384.283,20.134869,66.850722,HIRES,250168,t,2459078.80138985,RV
1411,HD 191939,1413587,j385.296,20.134869,66.850722,HIRES,245284,t,2459087.91104414,RV
1412,HD 191939,1413588,j385.483,20.134869,66.850722,HIRES,225764,t,2459088.8358722,RV
1413,HD 191939,1413589,j385.679,20.134869,66.850722,HIRES,250448,t,2459089.81330475,RV
1414,HD 191939,1413590,j385.905,20.134869,66.850722,HIRES,250696,t,2459091.04153933,RV
1415,HD 191939,1413591,j385.1096,20.134869,66.850722,HIRES,250096,t,2459092.0203483,RV
1416,HD 191939,1413592,j385.1306,20.134869,66.850722,HIRES,250164,t,2459093.02460932,RV
1417,HD 191939,1413824,j386.73,20.134869,66.850722,HIRES,250512,t,2459094.80531375,RV
1418,HD 191939,1413883,j387.75,20.134869,66.850722,HIRES,250560,t,2459097.96410109,RV
1419,HD 191939,1413955,j388.70,20.134869,66.850722,HIRES,152280,t,2459099.7490289,RV
1420,HD 191939,1414017,j388.264,20.134869,66.850722,HIRES,250136,t,2459100.7161342,RV
1421,HD 191939,1414742,j388.463,20.134869,66.850722,HIRES,250528,t,2459101.71639855,RV
1422,HD 191939,1418225,j389.83,20.134869,66.850722,HIRES,250948,t,2459114.81685162,RV
1423,HD 191939,1418421,j389.690,20.134869,66.850722,HIRES,250188,t,2459117.97405499,RV
1424,HD 191939,1418484,j389.887,20.134869,66.850722,HIRES,180724,t,2459118.97920947,RV
1425,HD 191939,1418587,j389.1073,20.134869,66.850722,HIRES,250228,t,2459119.86076416,RV
1429,HD 191939,1418668,j389.1299,20.134869,66.850722,HIRES,250016,t,2459120.95546824,RV
1430,HD 191939,1418751,j389.1473,20.134869,66.850722,HIRES,125540,t,2459121.71803992,RV
1431,HD 191939,1418839,j389.1669,20.134869,66.850722,HIRES,250364,t,2459122.72011503,RV
1432,HD 191939,1418926,j389.1867,20.134869,66.850722,HIRES,250732,t,2459123.71016375,RV
1433,HD 191939,1419003,cds.787,20.134869,66.850722,APF,376000000,t,2459132.67421115,RV
1434,HD 191939,1419013,cdv.487,20.134869,66.850722,APF,321000000,t,2459135.67086212,RV
1435,HD 191939,1419197,j391.177,20.134869,66.850722,HIRES,250384,t,2459151.78514829,RV
1436,HD 191939,1419266,j391.478,20.134869,66.850722,HIRES,250524,t,2459153.84763155,RV
1437,HD 191939,1419525,cer.285,20.134869,66.850722,APF,120000000,t,2459157.63901992,RV
1438,HD 191939,1419661,cfc.785,20.134869,66.850722,APF,431000000,t,2459168.62905482,RV
1439,HD 191939,1419826,cfn.594,20.134869,66.850722,APF,510000000,t,2459179.69001272,RV
1440,HD 191939,1419868,j394.73,20.134869,66.850722,HIRES,116692,t,2459181.71436636,RV
1441,HD 191939,1419981,cfr.082,20.134869,66.850722,APF,486000000,t,2459183.62605769,RV
1442,HD 191939,1420114,cft.584,20.134869,66.850722,APF,386000000,t,2459185.62544367,RV
1443,HD 191939,1420204,cfu.105,20.134869,66.850722,APF,244000000,t,2459186.82419566,RV
1444,HD 191939,1420245,cfv.385,20.134869,66.850722,APF,223000000,t,2459187.62213265,RV
1445,HD 191939,1420263,j395.74,20.134869,66.850722,HIRES,250436,t,2459187.76364581,RV
1446,HD 191939,1420513,cfw.712,20.134869,66.850722,APF,18200000,t,2459188.81348764,RV
1447,HD 191939,1420952,cfx.102,20.134869,66.850722,APF,124000000,t,2459189.73620263,RV
1448,HD 191939,1420578,j395.581,20.134869,66.850722,HIRES,250092,t,2459189.79378225,RV
1449,HD 191939,1420708,cga.789,20.134869,66.850722,APF,226000000,t,2459192.62103161,RV
1450,HD 191939,1420860,cgl.084,20.134869,66.850722,APF,172000000,t,2459203.61706051,RV
1451,HD 191939,1420898,cgm.386,20.134869,66.850722,APF,435000000,t,2459204.5995745,RV
1452,HD 191939,1421145,j396.270,20.134869,66.850722,HIRES,250084,t,2459208.70865428,RV
1453,HD 191939,1421473,che.083,20.134869,66.850722,APF,278000000,t,2459222.61224034,RV
1454,HD 191939,1421545,chg.621,20.134869,66.850722,APF,540000000,t,2459225.04922332,RV
1455,HD 191939,1421621,chi.419,20.134869,66.850722,APF,17300000,t,2459227.02425031,RV
1456,HD 191939,1421642,chj.706,20.134869,66.850722,APF,75400000,t,2459228.0150153,RV
1457,HD 191939,1421679,chk.117,20.134869,66.850722,APF,500000000,t,2459229.00957729,RV
1458,HD 191939,1421716,chl.520,20.134869,66.850722,APF,492000000,t,2459230.02299228,RV
1459,HD 191939,1421759,chm.807,20.134869,66.850722,APF,509000000,t,2459231.00360827,RV
1460,HD 191939,1421891,chq.711,20.134869,66.850722,APF,246000000,t,2459235.04069724,RV
1461,HD 191939,1422169,cij.504,20.134869,66.850722,APF,156000000,t,2459253.94299408,RV
1462,HD 191939,1422298,cit.110,20.134869,66.850722,APF,518000000,t,2459263.93314599,RV
1463,HD 191939,1422558,ciz.308,20.134869,66.850722,APF,540000000,t,2459270.03728994,RV
1464,HD 191939,1422907,cjz.309,20.134869,66.850722,APF,231000000,t,2459296.03511671,RV
1465,HD 191939,1422967,j405.95,20.134869,66.850722,HIRES,250844,t,2459300.14670556,RV
1466,HD 191939,1423015,cke.498,20.134869,66.850722,APF,337000000,t,2459300.84630967,RV
1467,HD 191939,1423110,ckg.095,20.134869,66.850722,APF,527000000,t,2459302.84218166,RV
1468,HD 191939,1423137,cki.494,20.134869,66.850722,APF,267000000,t,2459304.87545164,RV
1469,HD 191939,1423151,ckk.088,20.134869,66.850722,APF,274000000,t,2459306.93993862,RV
1470,HD 191939,1688773,ckl.293,20.134869,66.850722,APF,515000000,t,2459307.86101361,RV
1471,HD 191939,1423189,j407.92,20.134869,66.850722,HIRES,250216,t,2459314.1411055,RV
1472,HD 191939,1423221,cks.035,20.134869,66.850722,APF,488000000,t,2459314.87263355,RV
1473,HD 191939,1423250,ckt.308,20.134869,66.850722,APF,320000000,t,2459315.98324854,RV
1474,HD 191939,1423331,ckw.093,20.134869,66.850722,APF,406000000,t,2459318.79203952,RV
1475,HD 191939,1423362,ckx.314,20.134869,66.850722,APF,351000000,t,2459319.96873251,RV
1476,HD 191939,1423393,cky.606,20.134869,66.850722,APF,453000000,t,2459320.9636555,RV
1477,HD 191939,1423425,cla.105,20.134869,66.850722,APF,388000000,t,2459322.95792248,RV
1478,HD 191939,1423452,clb.295,20.134869,66.850722,APF,542000000,t,2459323.79453448,RV
1479,HD 191939,1423478,clc.494,20.134869,66.850722,APF,180000000,t,2459324.78661047,RV
1480,HD 191939,1423505,cle.106,20.134869,66.850722,APF,248000000,t,2459326.95629845,RV
1481,HD 191939,1423526,clf.287,20.134869,66.850722,APF,488000000,t,2459327.76045844,RV
1482,HD 191939,1423577,clj.305,20.134869,66.850722,APF,235000000,t,2459331.98671341,RV
1483,HD 191939,1423609,clk.494,20.134869,66.850722,APF,228000000,t,2459332.7676334,RV
1484,HD 191939,1423669,clm.111,20.134869,66.850722,APF,184000000,t,2459334.91668938,RV
1485,HD 191939,1423697,cln.399,20.134869,66.850722,APF,808000,t,2459335.90997337,RV
1486,HD 191939,1423733,clo.598,20.134869,66.850722,APF,468000000,t,2459336.81696137,RV
1487,HD 191939,1423762,clp.806,20.134869,66.850722,APF,234000000,t,2459337.92399636,RV
1488,HD 191939,1423792,clq.111,20.134869,66.850722,APF,442000000,t,2459338.91287135,RV
1489,HD 191939,1423814,clr.296,20.134869,66.850722,APF,474000000,t,2459339.77104034,RV
1490,HD 191939,1423844,cls.502,20.134869,66.850722,APF,332000000,t,2459340.89400233,RV
1491,HD 191939,1423861,clt.696,20.134869,66.850722,APF,539000000,t,2459341.92212732,RV
1492,HD 191939,1423885,clu.101,20.134869,66.850722,APF,235000000,t,2459342.96196431,RV
1493,HD 191939,1423909,clv.288,20.134869,66.850722,APF,540000000,t,2459343.74134831,RV
1494,HD 191939,1423940,clw.501,20.134869,66.850722,APF,266000000,t,2459344.8911533,RV
1495,HD 191939,1423963,clx.623,20.134869,66.850722,APF,238000000,t,2459345.75957729,RV
1496,HD 191939,1423992,cly.085,20.134869,66.850722,APF,85200000,t,2459346.70286428,RV
1497,HD 191939,1423993,cly.102,20.134869,66.850722,APF,375000000,t,2459346.80034228,RV
1498,HD 191939,1424091,cmb.084,20.134869,66.850722,APF,469000000,t,2459349.74351626,RV
1499,HD 191939,1424109,cmc.283,20.134869,66.850722,APF,479000000,t,2459350.70584325,RV
1500,HD 191939,1424132,cmd.493,20.134869,66.850722,APF,260000000,t,2459351.80158724,RV
1501,HD 191939,1424157,cme.701,20.134869,66.850722,APF,540000000,t,2459352.86870823,RV
1502,HD 191939,1424214,cmf.095,20.134869,66.850722,APF,473000000,t,2459353.79974022,RV
1503,HD 191939,1424224,cmg.282,20.134869,66.850722,APF,362000000,t,2459354.68617621,RV
1504,HD 191939,1424313,cmh.498,20.134869,66.850722,APF,541000000,t,2459355.9639382,RV
1505,HD 191939,1424337,j409.496,20.134869,66.850722,HIRES,250356,t,2459356.01606871,RV
1506,HD 191939,1424687,cmp.505,20.134869,66.850722,APF,362000000,t,2459363.89697914,RV
1507,HD 191939,1424982,j413.551,20.134869,66.850722,HIRES,-1,t,2459368.11651813,RV
1508,HD 191939,1425210,cmw.297,20.134869,66.850722,APF,331000000,t,2459370.84258508,RV
1509,HD 191939,1425683,cnc.706,20.134869,66.850722,APF,382000000,t,2459376.93626303,RV
1510,HD 191939,1425509,j415.306,20.134869,66.850722,HIRES,250520,t,2459378.12036033,RV
1511,HD 191939,1425749,cne.305,20.134869,66.850722,APF,421000000,t,2459378.92142901,RV
1512,HD 191939,1425789,cng.695,20.134869,66.850722,APF,506000000,t,2459380.80066699,RV
1513,HD 191939,1425802,cnh.089,20.134869,66.850722,APF,541000000,t,2459381.83260799,RV
1514,HD 191939,1425718,j416.86,20.134869,66.850722,HIRES,250392,t,2459382.08904887,RV
1515,HD 191939,1425908,cnj.494,20.134869,66.850722,APF,308000000,t,2459383.83535597,RV
1516,HD 191939,1425990,cnk.197,20.134869,66.850722,APF,363000000,t,2459384.83024896,RV
1517,HD 191939,1426014,cnl.398,20.134869,66.850722,APF,443000000,t,2459385.88631195,RV
1518,HD 191939,1426134,cnn.792,20.134869,66.850722,APF,502000000,t,2459387.90821693,RV
1519,HD 191939,1426218,cno.094,20.134869,66.850722,APF,488000000,t,2459388.79938093,RV
1520,HD 191939,1426386,cnp.296,20.134869,66.850722,APF,321000000,t,2459389.84763092,RV
1521,HD 191939,1426413,cnq.497,20.134869,66.850722,APF,152000000,t,2459390.82488491,RV
1522,HD 191939,1426436,cnr.696,20.134869,66.850722,APF,332000000,t,2459391.8320129,RV
1523,HD 191939,1426463,cns.097,20.134869,66.850722,APF,319000000,t,2459392.83849189,RV
1524,HD 191939,1426486,cnt.293,20.134869,66.850722,APF,309000000,t,2459393.79846588,RV
1525,HD 191939,1426563,cnu.494,20.134869,66.850722,APF,308000000,t,2459394.80552388,RV
1526,HD 191939,1426675,cnv.694,20.134869,66.850722,APF,456000000,t,2459395.82503587,RV
1527,HD 191939,1426729,cnx.297,20.134869,66.850722,APF,506000000,t,2459397.82445285,RV
1528,HD 191939,1426801,cny.497,20.134869,66.850722,APF,446000000,t,2459398.82983284,RV
1529,HD 191939,1426827,cnz.695,20.134869,66.850722,APF,539000000,t,2459399.82155483,RV
1530,HD 191939,1426852,j419.114,20.134869,66.850722,HIRES,250636,t,2459400.05357435,RV
1531,HD 191939,1426951,cob.294,20.134869,66.850722,APF,450000000,t,2459401.78796282,RV
1532,HD 191939,1426950,coc.495,20.134869,66.850722,APF,400000000,t,2459402.81164181,RV
1533,HD 191939,1427003,coe.793,20.134869,66.850722,APF,353000000,t,2459404.81991379,RV
1534,HD 191939,1427103,cof.091,20.134869,66.850722,APF,462000000,t,2459405.79590679,RV
1535,HD 191939,1427127,cog.288,20.134869,66.850722,APF,379000000,t,2459406.78782578,RV
1536,HD 191939,1427166,j420.404,20.134869,66.850722,HIRES,68380,t,2459407.02581699,RV
1537,HD 191939,1427225,coh.492,20.134869,66.850722,APF,462000000,t,2459407.78631877,RV
1538,HD 191939,1427326,coi.691,20.134869,66.850722,APF,457000000,t,2459408.79551876,RV
1539,HD 191939,1427493,col.694,20.134869,66.850722,APF,517000000,t,2459411.80003774,RV
1540,HD 191939,1427546,j421.111,20.134869,66.850722,HIRES,250560,t,2459412.04151273,RV
1541,HD 191939,1427579,com.092,20.134869,66.850722,APF,477000000,t,2459412.78975773,RV
1542,HD 191939,1427623,con.291,20.134869,66.850722,APF,371000000,t,2459413.79613272,RV
1543,HD 191939,1427680,coo.493,20.134869,66.850722,APF,144000000,t,2459414.79276271,RV
1544,HD 191939,1427800,cop.692,20.134869,66.850722,APF,471000000,t,2459415.7913017,RV
1545,HD 191939,1427844,coq.091,20.134869,66.850722,APF,279000000,t,2459416.7724797,RV
1546,HD 191939,1427910,cor.293,20.134869,66.850722,APF,474000000,t,2459417.81546369,RV
1547,HD 191939,1428011,j421.1132,20.134869,66.850722,HIRES,250272,t,2459418.01647498,RV
1548,HD 191939,1428036,cos.486,20.134869,66.850722,APF,439000000,t,2459418.77943068,RV
1549,HD 191939,1428062,cot.691,20.134869,66.850722,APF,456000000,t,2459419.79181267,RV
1550,HD 191939,1428100,cou.092,20.134869,66.850722,APF,457000000,t,2459420.78243466,RV
1551,HD 191939,1428129,j421.1392,20.134869,66.850722,HIRES,250264,t,2459420.88083955,RV
1552,HD 191939,1428172,cov.291,20.134869,66.850722,APF,386000000,t,2459421.78488465,RV
1553,HD 191939,1428242,coy.091,20.134869,66.850722,APF,468000000,t,2459424.77407663,RV
1554,HD 191939,1428262,coz.289,20.134869,66.850722,APF,447000000,t,2459425.79718762,RV
1555,HD 191939,1428287,cpa.491,20.134869,66.850722,APF,184000000,t,2459426.79573761,RV
